date, pm25, pm10, o3, so2, co
2018/1/25, 48, 36, 29, , 
2018/1/26, 51, 33, 25, , 
2018/1/27, 45, 33, 29, , 
2018/1/28, 42, 31, 29, , 
2018/1/29, 41, 39, 35, , 
2018/1/30, 42, 36, 32, , 
2018/1/31, 41, 39, 33, , 
2018/2/1, 36, 48, 37, , 
2018/2/2, 47, 44, 25, , 
2018/2/3, 53, 40, 29, , 
2018/2/4, 52, 35, 30, , 
2018/2/5, 50, 30, 26, , 
2018/2/6, 37, 28, 28, , 
2018/2/7, 35, 31, 30, , 
2018/2/8, 35, 34, 32, , 
2018/2/9, 38, 34, 25, , 
2018/2/10, 29, 34, 22, , 
2018/2/11, 25, 34, 29, , 
2018/2/12, 33, 37, 34, , 
2018/2/13, 32, 46, 36, , 
2018/2/14, 48, 42, 27, , 
2018/2/15, 49, 37, 31, , 
2018/2/16, 47, 41, 41, , 
2018/2/17, 45, 40, 27, , 
2018/2/18, 51, 28, 21, , 
2018/2/19, 31, 23, 19, , 
2018/2/20, 19, 23, 22, , 
2018/2/21, 17, 25, 30, , 
2018/2/22, 26, 32, 35, , 
2018/2/23, 27, 32, 24, , 
2018/2/24, 25, 28, 26, , 
2018/2/25, 29, 23, 27, , 
2018/2/26, 20, 31, 30, , 
2018/3/3, 40, 38, 27, , 
2018/3/4, 33, 28, 29, , 
2018/3/5, 30, 35, 28, , 
2018/3/6, 26, 45, 43, , 
2018/3/7, 49, 45, 26, , 
2018/3/8, 49, 44, 27, , 
2018/3/9, 58, 37, 25, , 
2018/3/10, 46, 26, 21, , 
2018/3/11, 32, 29, 22, , 
2018/3/12, 42, 26, 21, , 
2018/3/13, 20, 32, 26, , 
2018/3/14, 19, 34, 26, , 
2018/3/15, 27, 39, 22, , 
2018/3/16, 29, 40, 25, , 
2018/3/17, 37, 29, 12, , 
2018/3/18, 18, 15, 20, , 
2018/3/19, 15, 18, 26, , 
2018/3/20, 12, 30, 31, , 
2018/3/21, 13, 32, 34, , 
2018/3/22, 43, 32, 26, , 
2018/3/23, 37, 23, 22, , 
2018/3/24, 24, 21, 21, , 
2018/3/25, 27, 24, 23, , 
2018/3/26, 31, 28, 23, , 
2018/3/27, 35, 39, 27, , 
2018/3/28, 54, 46, 35, , 
2018/3/29, 62, 43, 28, , 
2018/3/30, 63, 41, 28, , 
2018/3/31, 64, 28, 27, , 
2018/4/1, 54, 30, 28, , 
2017/10/2, 57, 26, 15, , 
2017/10/3, 32, 34, 29, , 
2017/10/4, 60, 25, 15, , 
2017/10/5, 41, 18, 19, , 
2017/10/6, 33, 26, 22, , 
2017/10/7, 31, 25, 15, , 
2017/10/8, 37, 16, 24, , 
2017/10/9, 31, 14, 21, , 
2017/10/10, 27, 21, 23, , 
2017/10/11, 26, 26, 20, , 
2017/10/12, 30, 32, 23, , 
2017/10/13, 50, 30, 26, , 
2017/10/14, 36, 36, 27, , 
2017/10/15, 44, 37, 25, , 
2017/10/16, 54, 25, 22, , 
2017/10/17, 49, 29, 16, , 
2017/10/18, 29, 25, 21, , 
2017/10/19, 38, 26, 21, , 
2017/10/20, 29, 34, 15, , 
2017/10/21, 35, 34, 26, , 
2017/10/22, 49, 31, 29, , 
2017/10/23, 39, 30, 30, , 
2017/10/24, 31, 27, 24, , 
2017/10/25, 25, 30, 29, , 
2017/10/26, 31, 34, 28, , 
2017/10/27, 34, 33, 33, , 
2017/10/28, 35, 23, 17, , 
2017/10/29, 20, 14, 21, , 
2017/10/30, 13, 19, 26, , 
2017/10/31, 20, 28, 19, , 
2017/11/1, 24, 24, 10, , 
2017/11/2, 28, 19, 13, , 
2017/11/3, 40, 22, 23, , 
2017/11/4, 30, 27, 15, , 
2017/11/5, 33, 21, 25, , 
2017/11/6, 36, 20, 13, , 
2017/11/7, 25, 22, 21, , 
2017/11/8, 36, 23, 29, , 
2017/11/9, 34, 23, 30, , 
2017/11/10, 32, 28, 39, , 
2017/11/11, 27, 32, 34, , 
2017/11/12, 32, 28, 35, , 
2017/11/13, 31, 26, 29, , 
2017/11/14, 29, 29, 25, , 
2017/11/15, 31, 26, 23, , 
2017/11/16, 28, 24, 32, , 
2017/11/17, 19, 27, 19, , 
2017/11/18, 19, 29, 27, , 
2017/11/19, 26, 27, 28, , 
2017/11/20, 30, 26, 22, , 
2017/11/21, 23, 31, 29, , 
2017/11/22, 37, 38, 32, , 
2017/11/24, 35, 35, 26, , 
2017/11/25, 34, 38, 34, , 
2017/11/26, 44, 34, 32, , 
2017/11/27, 40, 30, 30, , 
2017/11/28, 37, 31, 26, , 
2017/11/30, 43, 41, 28, , 
2017/12/1, 50, 44, 30, , 
2017/12/2, 50, 37, 21, , 
2017/12/3, 49, 25, 26, , 
2017/12/4, 42, 31, 31, , 
2017/12/5, 34, 32, 33, , 
2017/12/6, 40, 31, 30, , 
2017/12/7, 36, 33, 36, , 
2017/12/8, 41, 29, 26, , 
2017/12/9, 41, 30, 35, , 
2017/12/10, 38, 32, 33, , 
2017/12/11, 30, 37, 32, , 
2017/12/12, 41, 24, 21, , 
2017/12/13, 36, 23, 27, , 
2017/12/14, 18, 30, 31, , 
2017/12/15, 29, 29, 27, , 
2017/12/16, 23, 24, 23, , 
2017/12/17, 17, 20, 28, , 
2017/12/18, 17, 29, 33, , 
2017/12/19, 24, 35, 33, , 
2017/12/20, 27, 37, 31, , 
2017/12/21, 33, 29, 19, , 
2017/12/22, 27, 34, 21, , 
2017/12/23, 29, 32, 21, , 
2017/12/24, 26, 30, 20, , 
2017/12/25, 25, 25, 20, , 
2017/12/26, 27, 22, 29, , 
2017/12/27, 18, 23, 25, , 
2017/12/28, 15, 26, 32, , 
2017/12/29, 18, 24, 28, , 
2017/12/30, 19, 23, 26, , 
2017/12/31, 20, 21, 27, , 
2018/1/1, 26, 24, 31, , 
2017/7/2, 80, 69, 9, , 
2017/7/3, 158, 43, 7, , 
2017/7/4, 108, 44, 15, , 
2017/7/5, 93, 57, 2, , 
2017/7/6, 121, 75, 11, , 
2017/7/7, 137, 70, 13, , 
2017/7/8, 142, 56, 1, , 
2017/7/9, 106, 23, 11, , 
2017/7/11, 57, 56, 11, , 
2017/7/12, 83, 89, 14, , 
2017/7/13, 162, 54, 12, , 
2017/7/14, 133, 47, 17, , 
2017/7/15, 143, 22, 18, , 
2017/7/16, 67, 45, 11, , 
2017/7/18, 93, 41, 9, , 
2017/7/19, 97, 44, 12, , 
2017/7/20, 115, 54, 15, , 
2017/7/21, 100, 58, 13, , 
2017/7/22, 92, 54, 8, , 
2017/7/23, 121, 37, 13, , 
2017/7/24, 106, 24, 11, , 
2017/7/25, 64, 44, 14, , 
2017/7/26, 82, 44, 15, , 
2017/7/27, 98, 46, 15, , 
2017/7/28, 92, 52, 16, , 
2017/7/29, 125, 32, 12, , 
2017/7/30, 71, 36, 12, , 
2017/7/31, 76, 50, 9, , 
2017/8/1, 108, 76, 10, , 
2017/8/2, 146, 80, 15, , 
2017/8/3, 166, 61, 8, , 
2017/8/4, 119, 72, 10, , 
2017/8/5, 166, 62, 12, , 
2017/8/6, 155, 64, 20, , 
2017/8/7, 155, 57, 17, , 
2017/8/8, 124, 65, 15, , 
2017/8/9, 133, 62, 15, , 
2017/8/10, 126, 29, 19, , 
2017/8/11, 61, 24, 17, , 
2017/8/12, 58, 44, 19, , 
2017/8/13, 84, 40, 20, , 
2017/8/14, 103, 36, 15, , 
2017/8/15, 65, 45, 19, , 
2017/8/16, 124, 33, 16, , 
2017/8/17, 58, 59, 20, , 
2017/8/18, 107, 48, 10, , 
2017/8/19, 102, 34, 17, , 
2017/8/20, 76, 33, 17, , 
2017/8/21, 77, 52, 23, , 
2017/8/22, 67, 58, 20, , 
2017/8/23, 128, 28, 17, , 
2017/8/24, 57, 36, 19, , 
2017/8/25, 64, 46, 14, , 
2017/8/26, 91, 67, 11, , 
2017/8/27, 139, 52, 18, , 
2017/8/28, 152, 28, 21, , 
2017/8/29, 67, 23, 20, , 
2017/8/30, 63, 36, 18, , 
2017/8/31, 60, 52, 27, , 
2017/9/1, 87, 37, 17, , 
2017/9/2, 68, 20, 17, , 
2017/9/3, 51, 23, 21, , 
2017/9/4, 51, 30, 19, , 
2017/9/5, 66, 39, 19, , 
2017/9/6, 72, , , , 
2017/9/11, 123, 53, 7, , 
2017/9/12, 72, 68, 21, , 
2017/9/13, 141, 38, 23, , 
2017/9/14, 65, 29, 31, , 
2017/9/15, 51, 34, 17, , 
2017/9/17, 68, 57, 29, , 
2017/9/18, 96, 34, 14, , 
2017/9/19, 62, 23, 20, , 
2017/9/20, 58, 25, 22, , 
2017/9/21, 41, 29, 22, , 
2017/9/22, 37, 42, 20, , 
2017/9/23, 53, 47, 26, , 
2017/9/24, 64, 35, 24, , 
2017/9/25, 47, 36, 14, , 
2017/9/26, 40, 46, 24, , 
2017/9/27, 65, 56, 26, , 
2017/9/28, 66, 55, 19, , 
2017/9/29, 69, 53, 14, , 
2017/9/30, 65, 42, 17, , 
2017/10/1, 69, 24, 19, , 
2017/4/2, 57, 26, 22, , 
2017/4/3, 46, 31, 21, , 
2017/4/4, 34, 38, 26, , 
2017/4/5, 51, 42, 24, , 
2017/4/6, 60, 47, 20, , 
2017/4/7, 64, 31, 18, , 
2017/4/8, 49, 17, 21, , 
2017/4/9, 33, 19, 23, , 
2017/4/10, 45, 33, 32, , 
2017/4/11, 48, 41, 27, , 
2017/4/12, 55, 41, 28, , 
2017/4/13, 69, 40, 24, , 
2017/4/14, 72, 36, 24, , 
2017/4/15, 63, 32, 25, , 
2017/4/16, 55, 34, 18, , 
2017/4/17, 59, 42, 30, , 
2017/4/18, 65, 49, 24, , 
2017/4/19, 65, 45, 19, , 
2017/4/20, 73, 28, 15, , 
2017/4/21, 60, 19, 10, , 
2017/4/22, 28, 13, 17, , 
2017/4/23, 41, 24, 12, , 
2017/4/24, 56, 35, 7, , 
2017/4/25, 70, 32, 17, , 
2017/4/26, 79, 20, 15, , 
2017/4/27, 64, 29, 17, , 
2017/4/28, 64, 34, 16, , 
2017/4/29, 64, 42, 16, , 
2017/4/30, 78, 41, 25, , 
2017/5/1, 80, 45, 17, , 
2017/5/2, 87, 48, 20, , 
2017/5/3, 85, 38, 12, , 
2017/5/4, 68, 37, 16, , 
2017/5/5, 65, 55, 21, , 
2017/5/6, 87, 53, 20, , 
2017/5/7, 44, 42, 13, , 
2017/5/8, 5, 18, 16, , 
2017/5/9, 6, 28, 12, , 
2017/5/10, 44, 50, 8, , 
2017/5/11, 81, 35, 12, , 
2017/5/12, 91, 26, 17, , 
2017/5/13, 46, 40, 16, , 
2017/5/14, 70, 29, 15, , 
2017/5/15, 60, 26, 6, , 
2017/5/16, 59, 57, 5, , 
2017/5/17, 100, 58, 7, , 
2017/5/18, 134, 39, 16, , 
2017/5/19, 78, 41, 11, , 
2017/5/20, 102, 29, 13, , 
2017/5/21, 67, 52, 15, , 
2017/5/22, 108, 33, 13, , 
2017/5/23, 76, 38, 3, , 
2017/5/24, 81, 47, 3, , 
2017/5/25, 108, 49, 14, , 
2017/5/26, 117, 50, 8, , 
2017/5/27, 114, 55, 18, , 
2017/5/28, 126, 62, 19, , 
2017/5/29, 146, 57, 17, , 
2017/5/30, 156, 61, 19, , 
2017/5/31, 140, 57, 9, , 
2017/6/1, 149, 52, 11, , 
2017/6/2, 129, 45, 6, , 
2017/6/3, 100, 60, 16, , 
2017/6/4, 148, 42, 16, , 
2017/6/5, 114, 34, 11, , 
2017/6/6, 70, 43, 6, , 
2017/6/7, 84, 68, 12, , 
2017/6/8, 146, 48, 8, , 
2017/6/9, 108, 44, 7, , 
2017/6/10, 81, 37, 8, , 
2017/6/11, 75, 34, 7, , 
2017/6/12, 69, 43, 4, , 
2017/6/13, 111, 65, 6, , 
2017/6/14, 135, 72, 6, , 
2017/6/15, 167, 64, 12, , 
2017/6/16, 159, 36, 18, , 
2017/6/17, 91, 34, 20, , 
2017/6/18, 65, 32, 16, , 
2017/6/19, 102, 41, 3, , 
2017/6/20, 91, 66, 3, , 
2017/6/21, 126, 81, 4, , 
2017/6/22, 158, 59, 15, , 
2017/6/23, 107, 54, 8, , 
2017/6/24, 114, 66, 4, , 
2017/6/25, 144, 55, 13, , 
2017/6/26, 102, 42, 12, , 
2017/6/27, 101, 32, 16, , 
2017/6/28, 69, 28, 7, , 
2017/6/29, 59, 30, 15, , 
2017/6/30, 57, 38, 10, , 
2017/7/1, 79, 46, 7, , 
2017/1/3, 40, 24, 26, , 
2017/1/4, 31, 41, 26, , 
2017/1/5, 39, 40, 33, , 
2017/1/6, 46, 35, 34, , 
2017/1/7, 53, 32, 33, , 
2017/1/8, 57, 24, 25, , 
2017/1/9, 35, 20, 28, , 
2017/1/10, 35, 23, 31, , 
2017/1/11, 32, 30, 34, , 
2017/1/12, 38, 34, 31, , 
2017/1/13, 49, 33, 32, , 
2017/1/14, 37, 37, 33, , 
2017/1/15, 44, 38, 45, , 
2017/1/16, 48, 45, 40, , 
2017/1/17, 76, 36, 27, , 
2017/1/18, 69, 40, 35, , 
2017/1/19, 63, 42, 36, , 
2017/1/20, 70, 38, 35, , 
2017/1/21, 53, 56, 38, , 
2017/1/22, 48, 73, 55, , 
2017/1/23, 148, 79, 50, , 
2017/1/24, 164, 57, 25, , 
2017/1/25, 127, 41, 33, , 
2017/1/26, 44, 51, 42, , 363
2017/1/27, 58, 52, 31, , 91
2017/1/28, 75, 61, 33, , 
2017/1/29, 97, 70, 54, , 
2017/1/30, 147, 63, 38, , 
2017/1/31, 156, 50, 41, , 
2017/2/1, 92, 55, 46, , 
2017/2/2, 90, 49, 33, , 
2017/2/3, 88, 36, 18, , 
2017/2/4, 51, 29, 19, , 
2017/2/5, 50, 19, 30, , 
2017/2/6, 35, 30, 35, , 
2017/2/7, 43, 39, 31, , 
2017/2/8, 50, 52, 29, , 
2017/2/9, 52, 50, 26, , 
2017/2/10, 48, 43, 15, , 
2017/2/11, 55, , , , 
2017/2/14, 47, 1, , , 
2017/2/15, 54, 36, 12, , 
2017/2/16, 55, 34, 29, , 
2017/2/17, 57, 30, 18, , 
2017/2/18, 45, 31, 28, , 
2017/2/19, 52, 29, 30, , 
2017/2/20, 41, 28, 28, , 
2017/2/21, 37, 32, 34, , 
2017/2/22, 48, 35, 40, , 
2017/2/23, 44, 38, 30, , 
2017/2/24, 33, 41, 32, , 
2017/2/25, 43, 40, 29, , 
2017/2/26, 51, 31, 23, , 
2017/2/27, 41, 26, 31, , 
2017/2/28, 38, 34, 23, , 
2017/3/1, 36, 35, 21, , 
2017/3/2, 37, 25, 21, , 
2017/3/3, 25, 27, 25, , 
2017/3/4, 29, 32, 28, , 
2017/3/5, 38, 30, 26, , 
2017/3/6, 34, 34, 25, , 
2017/3/7, 34, 40, 33, , 
2017/3/8, 40, 51, 26, , 
2017/3/9, 65, 31, 17, , 
2017/3/10, 64, 44, 20, , 
2017/3/11, 30, 28, 21, , 
2017/3/12, 33, 26, 23, , 
2017/3/13, 27, 33, 35, , 
2017/3/14, 40, 40, 28, , 
2017/3/15, 54, 39, 30, , 
2017/3/16, 52, 69, 39, , 
2017/3/17, 73, 57, 34, , 
2017/3/18, 74, 48, 41, , 
2017/3/19, 67, 48, 44, , 
2017/3/20, 69, 46, 35, , 
2017/3/21, 85, 49, 40, , 
2017/3/22, 64, 50, 29, , 
2017/3/23, 65, 49, 25, , 
2017/3/24, 61, 32, 16, , 
2017/3/25, 53, 26, 27, , 
2017/3/26, 44, 26, 20, , 
2017/3/27, 46, 33, 28, , 
2017/3/28, 46, 41, 31, , 
2017/3/29, 54, 41, 21, , 
2017/3/30, 52, 37, 26, , 
2017/3/31, 45, 38, 29, , 
2017/4/1, 47, 38, 21, , 
2016/10/2, 49, 29, 26, , 
2016/10/3, 52, 32, 24, , 
2016/10/4, 55, 40, 22, , 
2016/10/5, 47, 37, 24, , 
2016/10/6, 38, 34, 19, , 
2016/10/7, 54, 32, 23, , 
2016/10/8, 48, 36, 28, , 
2016/10/9, 56, 29, 23, , 
2016/10/10, 55, 27, 28, , 
2016/10/11, 50, 35, 20, , 
2016/10/12, 51, 38, 8, , 
2016/10/13, 54, 32, 19, , 
2016/10/14, 59, 32, 13, , 
2016/10/15, 54, 30, 11, , 
2016/10/16, 56, 12, 16, , 
2016/10/17, 45, 16, 15, , 
2016/10/18, 53, 17, 20, , 
2016/10/19, 54, 21, 23, , 
2016/10/20, 56, 25, 26, , 
2016/10/21, 53, 26, 31, , 
2016/10/22, 51, 25, 19, , 
2016/10/23, 51, 23, 21, , 
2016/10/24, 57, 15, 18, , 
2016/10/25, 45, 18, 27, , 
2016/10/26, 36, 29, 23, , 
2016/10/27, 46, 33, 31, , 
2016/10/28, 61, 24, 13, , 
2016/10/29, 57, 28, 26, , 
2016/10/30, 65, 24, 23, 25, 
2016/10/31, 53, 20, 15, , 
2016/11/1, 45, 12, 18, , 
2016/11/2, 46, 16, 23, , 
2016/11/3, 51, 22, 26, , 
2016/11/4, 47, 28, 25, , 
2016/11/5, 47, 24, 26, , 
2016/11/6, 50, 22, 26, , 
2016/11/7, 49, 26, 24, , 
2016/11/8, 44, 35, 29, , 
2016/11/9, 45, 31, 29, , 
2016/11/10, 54, 35, 24, , 
2016/11/11, 44, 35, 32, , 
2016/11/12, 48, 34, 27, , 
2016/11/13, 53, 31, 23, , 
2016/11/14, 59, 26, 23, , 
2016/11/15, 47, 24, 20, , 
2016/11/16, 36, 26, 26, , 
2016/11/17, 46, 35, 28, , 
2016/11/18, 46, 60, 51, , 
2016/11/19, 62, 56, 30, , 
2016/11/20, 106, 33, 21, , 
2016/11/21, 62, 30, 23, , 
2016/11/22, 55, 27, 22, , 
2016/11/23, 50, 28, 18, , 
2016/11/24, 53, 32, 32, , 
2016/11/25, 39, 28, 17, , 
2016/11/26, 49, 21, 19, , 
2016/11/27, 48, 16, 21, , 
2016/11/28, 37, 27, 29, , 
2016/11/29, 40, 41, 40, , 
2016/11/30, 55, 42, 29, , 
2016/12/1, 81, 42, 34, , 
2016/12/2, 70, 41, 35, , 
2016/12/3, 70, 34, 28, , 
2016/12/4, 57, 24, 19, , 
2016/12/5, 50, 21, 28, , 
2016/12/6, 50, 28, 29, , 
2016/12/7, 44, 33, 32, , 
2016/12/8, 58, 33, 28, , 
2016/12/9, 64, 22, 17, , 
2016/12/10, 51, 24, 23, , 
2016/12/11, 47, 16, 20, , 
2016/12/12, 42, 21, 22, , 
2016/12/13, 35, 28, 34, , 
2016/12/14, 36, 43, 34, , 
2016/12/15, 45, 55, 42, , 
2016/12/16, 99, 41, 27, , 
2016/12/17, 82, 41, 34, , 
2016/12/18, 59, 34, 29, , 
2016/12/19, 56, 32, 32, , 
2016/12/20, 47, 28, 39, , 
2016/12/21, 44, 23, 21, , 
2016/12/22, 35, 25, 29, , 
2016/12/23, 43, 29, 32, , 
2016/12/24, 30, 30, 28, , 
2016/12/25, 44, 28, 17, , 
2016/12/26, 43, 20, 21, , 
2016/12/27, 30, 27, 32, , 
2016/12/28, 44, 36, 38, , 
2016/12/29, 54, 32, 30, , 
2016/12/30, 53, 34, 29, , 
2016/12/31, 56, 29, 26, , 
2017/1/1, 54, 19, 19, , 
2017/1/2, 44, 22, 30, , 
2016/7/2, 100, 46, 3, , 
2016/7/3, 156, 65, 3, , 
2016/7/4, 165, 70, 8, , 
2016/7/5, 145, 60, 9, , 
2016/7/6, 143, 53, 2, , 
2016/7/7, 154, 69, 4, , 
2016/7/8, 106, 108, 10, , 
2016/7/9, 182, 86, 17, , 
2016/7/10, 173, 100, 13, , 
2016/7/11, 190, 47, 15, , 
2016/7/12, 105, 72, 3, , 
2016/7/13, 155, 54, 22, , 
2016/7/14, 147, 23, 18, , 
2016/7/15, 61, 40, 5, , 
2016/7/16, 76, 81, 10, , 
2016/7/17, 149, 73, 12, , 
2016/7/18, 168, 40, 12, , 
2016/7/19, 119, 46, 3, , 
2016/7/20, 84, 71, 12, , 
2016/7/21, 159, 63, 6, , 
2016/7/22, 144, 82, 11, , 
2016/7/23, 159, 59, 5, , 
2016/7/24, 153, 44, 6, , 
2016/7/25, 137, 26, 13, , 
2016/7/26, 98, 27, 13, , 
2016/7/27, 61, 40, 13, , 
2016/7/28, 80, 80, 8, , 
2016/7/29, 123, 109, 13, , 
2016/7/30, 192, 58, 10, , 
2016/7/31, 134, 52, 14, , 
2016/8/1, 116, 56, 14, , 
2016/8/2, 139, 43, 10, , 
2016/8/3, 91, 73, 11, , 
2016/8/4, 139, 62, 11, , 
2016/8/5, 133, 38, 15, , 
2016/8/6, 87, 36, 17, , 
2016/8/7, 92, 41, 16, , 
2016/8/8, 80, 37, 12, , 
2016/8/9, 72, 52, 16, , 
2016/8/10, 84, 71, 17, , 
2016/8/11, 144, 62, 14, , 
2016/8/12, 114, 63, 11, , 
2016/8/13, 134, 65, 14, , 
2016/8/14, 138, 50, 10, , 
2016/8/15, 94, 55, 16, , 
2016/8/16, 114, 58, 11, , 
2016/8/17, 106, 54, 25, , 
2016/8/18, 132, 50, 18, , 
2016/8/19, 84, 49, 14, , 
2016/8/20, 66, 37, 16, , 
2016/8/21, 82, 29, 16, , 
2016/8/22, 67, 35, 19, , 
2016/8/23, 70, 32, 12, , 
2016/8/24, 73, 49, 14, , 
2016/8/25, 88, 46, 15, , 
2016/8/26, 108, 33, 16, , 
2016/8/27, 75, 33, 17, , 
2016/8/28, 66, 45, 23, , 
2016/8/29, 81, 52, 22, , 
2016/8/30, 108, 45, 16, , 
2016/8/31, 86, 37, 23, , 
2016/9/1, 69, 35, 16, , 
2016/9/2, 63, 43, 20, , 
2016/9/3, 78, 60, 24, , 
2016/9/4, 106, 59, 24, , 
2016/9/5, 126, 55, 25, , 
2016/9/6, 102, 47, 27, , 
2016/9/7, 86, 54, 24, , 
2016/9/8, 82, 68, 14, , 
2016/9/9, 93, 61, 15, , 
2016/9/10, 95, 45, 25, , 
2016/9/11, 76, 29, 20, , 
2016/9/12, 66, 25, 16, , 
2016/9/13, 52, 24, 14, , 
2016/9/14, 53, 33, 16, , 
2016/9/15, 69, 39, 14, , 
2016/9/16, 71, 56, 13, , 
2016/9/17, 91, 47, 23, , 
2016/9/18, 84, 38, 24, , 
2016/9/19, 73, 38, 29, , 
2016/9/20, 72, 38, 27, , 
2016/9/21, 65, 40, 27, , 
2016/9/22, 62, 39, 30, , 
2016/9/23, 68, 45, 26, , 
2016/9/24, 66, 53, 30, , 
2016/9/25, 73, 35, 18, , 
2016/9/26, 56, 34, 24, , 
2016/9/27, 60, 44, 28, , 
2016/9/28, 71, 44, 20, , 
2016/9/29, 69, 24, 26, , 
2016/9/30, 65, 25, 22, , 
2016/10/1, 54, 32, 24, , 
2016/4/7, 80, 60, 25, , 
2016/4/8, 65, 45, 13, , 
2016/4/9, 57, 41, 16, , 
2016/4/10, 64, 42, 22, , 
2016/4/11, 67, 41, 16, , 
2016/4/12, 83, 57, 25, , 
2016/4/13, 74, 54, 19, , 
2016/4/14, 100, 59, 2, , 
2016/4/15, 88, 49, 3, , 
2016/4/16, 47, 15, , , 
2016/4/17, 45, 16, 1, , 
2016/4/18, 52, 14, 2, , 
2016/4/19, 42, 19, 10, , 
2016/4/20, 43, 27, 13, , 
2016/4/21, 60, 34, 17, , 
2016/4/22, 58, 27, 7, , 
2016/4/23, 62, 41, 5, , 
2016/4/24, 61, 32, 11, , 
2016/4/25, 53, 19, 13, , 
2016/4/26, 70, 32, 8, , 
2016/4/27, 89, 61, 11, , 
2016/4/28, 114, 66, 10, , 
2016/4/29, 104, 67, 12, , 
2016/4/30, 134, 73, 21, 52, 
2016/5/1, 94, 54, 20, 57, 
2016/5/2, 113, 53, 11, 56, 
2016/5/3, 133, 55, 9, , 
2016/5/4, 104, 49, 11, , 
2016/5/5, 97, 52, 26, , 
2016/5/6, 88, 49, 8, , 
2016/5/7, 90, 47, 10, , 
2016/5/8, 117, 56, 16, , 
2016/5/9, 74, 31, 12, , 
2016/5/10, 64, 43, 9, , 
2016/5/11, 95, 56, 10, , 
2016/5/12, 101, 50, 7, , 
2016/5/13, 81, 47, 8, , 
2016/5/14, 88, 71, 3, , 
2016/5/15, 138, 69, 3, , 
2016/5/16, 135, 54, 11, , 
2016/5/17, 97, 50, 7, , 
2016/5/18, 66, 51, 10, , 
2016/5/19, 114, 59, 5, , 
2016/5/20, 67, 38, 11, , 
2016/5/21, 75, 50, 8, , 
2016/5/22, 65, 32, 12, , 
2016/5/23, 65, 33, 12, , 
2016/5/24, 71, 68, 3, , 
2016/5/25, 140, 70, 10, , 
2016/5/26, 145, 84, 12, , 
2016/5/27, 124, 56, 4, , 
2016/5/28, 97, 58, 7, , 
2016/5/29, 113, 59, 5, , 
2016/5/30, 120, 50, 7, , 
2016/5/31, 83, 35, 11, , 
2016/6/1, 86, 51, 10, , 
2016/6/2, 126, 66, 10, , 
2016/6/3, 113, 53, 6, , 
2016/6/4, 85, 38, 5, , 
2016/6/5, 92, 36, 12, , 
2016/6/6, 96, 35, 3, , 
2016/6/7, 76, 32, 5, , 
2016/6/8, 111, 42, 6, , 
2016/6/9, 91, 45, 4, , 
2016/6/10, 129, 58, 3, , 
2016/6/11, 130, 55, 5, , 
2016/6/12, 158, 83, 11, , 
2016/6/13, 198, 103, 5, , 
2016/6/14, 155, 60, 4, , 
2016/6/15, 119, 37, 4, , 
2016/6/16, 99, 36, 4, , 
2016/6/17, 100, 55, 4, , 
2016/6/18, 156, 54, 3, , 
2016/6/19, 149, 59, 8, , 
2016/6/20, 155, 54, 11, , 
2016/6/21, 140, 45, 11, , 
2016/6/22, 109, 44, 6, , 
2016/6/23, 127, 53, 3, , 
2016/6/24, 136, 46, 3, , 
2016/6/25, 98, 33, 4, , 
2016/6/26, 112, 55, 9, , 
2016/6/27, 124, 88, 14, , 
2016/6/28, 124, 67, 9, , 
2016/6/29, 124, 82, 13, , 
2016/6/30, 160, 68, 7, , 
2016/7/1, 135, 45, 3, , 
2023/11/1, , 20, , 2, 
2023/11/9, , 45, 125, 2, 
2021/8/9, , 78, 8, 1, 5
2020/1/1, , 35, 25, 1, 
2020/2/20, , 63, 20, 1, 
2020/2/21, , 55, 26, 1, 
2019/1/1, , 25, 14, , 
2018/10/16, , 10, 18, , 
2018/10/17, , 13, 3, , 
2018/10/22, , 15, 8, , 
2018/10/23, , 41, 25, , 
2018/10/30, , 8, 15, , 
2018/10/31, , 14, 24, , 
2018/11/25, , 20, 24, , 4
2018/11/26, , 30, 29, , 4
2018/6/6, , 58, 10, , 
2018/2/27, , 24, 28, , 
2018/2/28, , 29, 23, , 
2018/3/1, , 34, 35, , 
2018/3/2, , 44, 34, , 
2017/11/23, , 35, 31, , 
2017/11/29, , 34, 26, , 
2017/7/10, , 29, 7, , 
2017/7/17, , 38, 8, , 
2017/9/10, , 44, 5, , 
2017/9/16, , 48, 24, , 
2017/2/12, , 28, , , 
2017/2/13, , 2, , , 
2016/4/2, , 53, 19, , 
2016/4/3, , 50, 12, , 
2016/4/4, , 49, 13, , 
2016/4/5, , 37, 19, , 
2016/4/6, , 53, 12, , 
2016/1/5, , 33, 18, , 
2016/1/6, , 47, 27, , 
2016/1/7, , 46, 13, , 
2016/1/8, , 38, 17, , 
2016/1/9, , 34, 24, , 
2016/1/10, , 27, 23, , 
2016/1/11, , 26, 17, , 
2016/1/12, , 25, 19, , 
2016/1/13, , 25, 21, , 
2016/1/14, , 29, 22, , 
2016/1/15, , 34, 26, , 
2016/1/16, , 29, 24, , 
2016/1/17, , 27, 25, , 
2016/1/18, , 29, 27, , 
2016/1/19, , 31, 25, , 
2016/1/20, , 40, 31, , 
2016/1/21, , 39, 17, , 
2016/1/22, , 45, 28, , 
2016/1/23, , 39, 17, , 
2016/1/24, , 42, 16, , 
2016/1/25, , 30, 13, , 
