date, pm25, pm10, o3, no2, so2, co
2021/12/27, 71, 56, 23, 1, 5, 20
2021/12/28, 80, 57, 27, 1, 4, 15
2021/12/29, 87, 46, 30, 1, 4, 9
2021/12/30, 73, 83, 27, 1, 5, 38
2021/12/31, 77, 69, 23, 1, 6, 11
2022/1/1, 69, 25, 27, 1, 4, 7
2022/1/2, 38, 24, 24, 1, 4, 7
2022/1/3, 40, 31, 21, 1, 5, 7
2021/7/2, 98, 78, 13, 2, 4, 23
2021/7/3, 123, 99, 14, 2, 4, 17
2021/7/4, 115, 74, 14, 2, 4, 19
2021/7/5, 152, 50, 14, 2, 4, 13
2021/7/6, 113, 43, 14, 2, 4, 13
2021/7/7, 97, 67, 14, 2, 4, 15
2021/7/8, 123, 89, 16, 2, 4, 21
2021/7/9, 176, 82, 16, 2, 4, 17
2021/7/10, 93, 188, 13, 2, 4, 31
2021/7/11, 161, 121, 13, 2, 4, 25
2021/7/12, 160, 100, 12, 2, 6, 22
2021/7/13, 161, 63, 13, 1, 4, 13
2021/7/14, 112, 126, 14, 1, 4, 25
2021/7/15, 167, 109, 13, 1, 5, 28
2021/7/16, 170, 98, 13, 1, 5, 35
2021/7/17, 174, 89, 13, 1, 4, 16
2021/7/18, 104, 61, 13, 1, 4, 16
2021/7/19, 72, 92, 13, 1, 4, 20
2021/7/20, 98, 77, 13, 1, 4, 23
2021/7/21, 91, 73, 11, 2, 7, 21
2021/7/22, 104, 73, 10, 2, 11, 17
2021/7/23, 148, 93, 29, 2, 10, 15
2021/7/24, 127, 127, 27, 2, 7, 24
2021/7/25, 172, 46, 27, 2, 4, 6
2021/7/26, 78, 71, 17, 2, 6, 8
2021/7/27, 75, 97, 13, 2, 5, 16
2021/7/28, 100, 79, 12, 2, 5, 11
2021/7/29, 71, 84, 13, 2, 5, 19
2021/7/30, 118, 54, 12, 2, 13, 32
2021/7/31, 99, 77, 12, 2, 7, 16
2021/8/1, 101, 70, 13, 2, 6, 16
2021/8/2, 107, 66, 12, 2, 6, 22
2021/8/3, 74, 108, 13, 2, 8, 18
2021/8/4, 86, 71, 23, 2, 4, 19
2021/8/5, 107, 45, 20, 2, 3, 16
2021/8/6, 82, 93, 11, 2, 3, 29
2021/8/7, 184, 64, 15, 2, 3, 14
2021/8/8, 92, 82, 18, 2, 3, 19
2021/8/9, 133, 74, 12, 1, 6, 17
2021/8/10, 118, 65, 12, 2, 5, 16
2021/8/11, 90, 87, 10, 2, 4, 17
2021/8/12, 135, 88, 17, 2, 3, 23
2021/8/13, 166, 66, 18, 2, 17, 15
2021/8/14, 127, 61, 20, 2, 4, 15
2021/8/15, 122, 53, 23, 2, 3, 12
2021/8/16, 91, 45, 19, 2, 3, 12
2021/8/17, 67, 34, 16, 2, 4, 15
2021/8/18, 61, 21, 20, 2, 4, 14
2021/8/19, 46, 25, 22, 2, 4, 14
2021/8/20, 45, 36, 18, 2, 5, 18
2021/8/21, 73, 32, 21, 1, 4, 14
2021/8/22, 56, 62, 20, 2, 6, 20
2021/8/23, 88, 77, 14, 1, 5, 22
2021/8/24, 85, 41, 19, 2, 12, 21
2021/8/25, 65, 32, 22, 2, 5, 20
2021/8/26, 71, 29, 21, 2, 5, 14
2021/8/27, 45, 43, 20, 2, 4, 19
2021/8/28, 79, 36, 20, 1, 4, 18
2021/8/29, 83, 38, 11, 2, 5, 18
2021/8/30, 52, 25, 12, 1, 4, 14
2021/8/31, 49, 35, 16, 1, 4, 16
2021/9/1, 54, 67, 14, 2, 9, 24
2021/9/2, 107, 45, 16, 2, 8, 19
2021/9/3, 87, 32, 17, 1, 5, 16
2021/9/4, 57, 23, 19, 1, 4, 15
2021/9/5, 43, 20, 17, 1, 4, 16
2021/9/6, 48, 30, 17, 1, 4, 16
2021/9/7, 60, 34, 17, 1, 5, 13
2021/9/8, 56, 75, 15, 2, 9, 30
2021/9/9, 107, 44, 13, 2, 8, 18
2021/9/10, 64, 46, 16, 1, 8, 15
2021/9/11, 62, 20, 21, 1, 5, 13
2021/9/12, 49, 20, 23, 1, 5, 12
2021/9/13, 38, 37, 15, 1, 11, 16
2021/9/14, 60, 46, 10, 1, 35, 22
2021/9/15, 60, 52, 9, 1, 18, 17
2021/9/16, 63, 46, 10, 1, 18, 20
2021/9/17, 63, 34, 11, 1, 15, 21
2021/9/18, 40, 39, 11, 1, 22, 37
2021/9/19, 65, 44, 10, 1, 20, 29
2021/9/20, 62, 58, 8, 1, 9, 19
2021/9/21, 81, 64, 10, , 1, 22
2021/9/22, 69, 28, 11, , 2, 13
2021/9/23, 42, 66, 8, , 4, 23
2021/9/24, 83, 56, 9, , 2, 22
2021/9/25, 65, 40, 10, , 1, 13
2021/9/26, 46, 62, 9, , 6, 19
2021/9/27, 66, 59, 10, , 4, 18
2021/9/28, 61, 62, 10, , 5, 17
2021/9/29, 86, 41, 10, , 4, 17
2021/9/30, 69, 18, 12, , 3, 13
2021/10/1, 29, 37, 11, , 3, 20
2021/4/2, 64, 49, 15, 2, 9, 33
2021/4/3, 64, 61, 15, 2, 6, 23
2021/4/4, 79, 57, 17, 2, 4, 17
2021/4/5, 85, 36, 19, 2, 4, 11
2021/4/6, 52, 32, 15, 2, 3, 12
2021/4/7, 57, 28, 11, 2, 5, 11
2021/4/8, 57, 34, 19, 2, 4, 14
2021/4/9, 68, 45, 20, 2, 7, 29
2021/4/10, 71, 60, 22, 2, 7, 32
2021/4/11, 67, 71, 21, 2, 5, 34
2021/4/12, 73, 62, 18, 2, 6, 25
2021/4/13, 66, 67, 18, 2, 5, 20
2021/4/14, 74, 60, 20, 2, 6, 29
2021/4/15, 63, 73, 23, 2, 5, 25
2021/4/16, 81, 69, 20, 2, 7, 20
2021/4/17, 75, 60, 25, 2, 4, 13
2021/4/18, 76, 45, 25, 2, 3, 11
2021/4/19, 71, 33, 21, 2, 3, 10
2021/4/20, 55, 35, 21, 2, 3, 12
2021/4/21, 72, 41, 22, 2, 3, 20
2021/4/22, 76, 51, 22, 2, 6, 16
2021/4/23, 61, 65, 21, 2, 4, 19
2021/4/24, 109, 57, 20, 2, 7, 18
2021/4/25, 76, 67, 19, 2, 5, 22
2021/4/26, 83, 52, 18, 2, 5, 22
2021/4/27, 65, 63, 15, 2, 4, 20
2021/4/28, 87, 65, 15, 2, 4, 28
2021/4/29, 90, 66, 18, 2, 4, 27
2021/4/30, 87, 46, 19, 2, 3, 10
2021/5/1, 75, 31, 18, 2, 2, 10
