date, pm25, pm10, o3, so2, co
2019/9/11, 52, 25, 16, 1, 8
2019/9/12, 55, 32, 23, 6, 5
2019/9/13, 46, 39, 27, 1, 8
2019/9/14, 57, 40, 17, 4, 8
2019/9/15, 57, 31, 19, 1, 7
2019/9/16, 65, 23, 69, 1, 10
2019/9/17, 28, 41, 22, 1, 8
2019/9/18, 56, 42, 23, 1, 7
2019/9/19, 75, 25, 22, 1, 7
2019/9/20, 44, 22, 22, 2, 7
2019/9/21, 30, 31, 22, 7, 7
2019/9/22, 36, 38, 33, 1, 9
2019/9/23, 64, 39, 26, 1, 8
2019/9/24, 50, 46, 36, 1, 8
2019/9/25, 65, 53, 34, 1, 12
2019/9/26, 71, 40, 15, 1, 8
2019/9/27, 65, 28, 21, 1, 8
2019/9/28, 51, 35, 32, 1, 8
2019/9/29, 55, 33, 23, 1, 8
2019/9/30, 54, 19, 15, 1, 7
2019/10/1, 25, 15, 20, 1, 6
2019/4/2, 54, 58, 34, 5, 12
2019/4/3, 75, 49, 22, 17, 15
2019/4/4, 58, 41, 63, 12, 8
2019/4/5, 52, 53, 23, 2, 9
2019/4/6, 51, 62, 35, 2, 9
2019/4/7, 58, 54, 40, 2, 8
2019/4/8, 58, 48, 27, 2, 9
2019/4/9, 59, 45, 21, 4, 14
2019/4/10, 58, 52, 27, 1, 10
2019/4/11, 63, 58, 36, 2, 9
2019/4/12, 81, 47, 12, 1, 10
2019/4/13, 73, 65, 17, , 13
2019/4/14, 84, 68, 16, , 12
2019/4/15, 120, 51, 16, , 12
2019/4/16, 60, 66, 43, 1, 13
2019/4/17, 60, 70, 29, 5, 13
2019/4/18, 80, 69, 23, , 12
2019/4/19, 79, 42, 12, , 11
2019/4/20, 55, 39, 27, , 10
2019/4/21, 55, 43, 24, , 10
2019/4/22, 60, 50, 23, , 10
2019/4/23, 66, 54, 19, , 17
2019/4/24, 78, 55, 21, , 23
2019/4/25, 93, 59, 15, , 4
2019/4/26, 119, 57, 21, , 4
2019/4/27, 93, 63, 30, , 4
2019/4/28, 97, 55, 26, , 2
2019/4/29, 88, 50, 20, , 1
2019/4/30, 64, 65, 18, , 2
2019/5/1, 75, 67, 22, , 3
2019/5/2, 89, 81, 7, , 6
2019/5/3, 93, 108, 1, , 12
2019/5/4, 154, 97, 4, , 8
2019/5/5, 163, 68, 6, , 7
2019/5/6, 138, 49, 16, , 3
2019/5/7, 72, 55, 3, , 7
2019/5/8, 83, 49, 3, , 4
2019/5/9, 84, 55, 18, , 2
2019/5/10, 76, 60, 12, , 5
2019/5/11, 96, 65, 18, 1, 6
2019/5/12, 93, 61, 14, 2, 4
2019/5/13, 114, 66, 12, 1, 5
2019/5/14, 84, 81, 16, 1, 5
2019/5/15, 107, 76, 22, 1, 5
2019/5/16, 112, 82, 20, , 8
2019/5/17, 110, 82, 13, , 6
2019/5/18, 155, 39, 8, , 2
2019/5/19, 66, 40, 8, , 3
2019/5/20, 81, 42, 9, , 4
2019/5/21, 97, 49, 10, , 5
2019/5/22, 87, 69, 16, 1, 5
2019/5/23, 137, 76, 16, 4, 5
2019/5/24, 135, 93, 18, 7, 12
2019/5/25, 148, 106, 15, 1, 12
2019/5/26, 172, 79, 15, , 9
2019/5/27, 161, 67, 13, , 15
2019/5/28, 139, 67, 15, 1, 8
2019/5/29, 108, 55, 32, 1, 3
2019/5/30, 94, 27, 10, , 10
2019/5/31, 39, 28, 16, , 11
2019/6/1, 76, 47, 6, , 13
2019/6/2, 62, 68, 13, , 20
2019/6/3, 149, 59, 6, , 13
2019/6/4, 102, 89, 21, 5, 22
2019/6/5, 127, 91, 6, , 16
2019/6/6, 163, 69, 13, 1, 11
2019/6/7, 149, 43, 11, 1, 5
2019/6/8, 76, 57, 8, , 10
2019/6/9, 92, 64, 10, , 9
2019/6/10, 150, 52, 6, , 11
2019/6/11, 95, 72, 6, , 13
2019/6/12, 152, 47, 20, , 6
2019/6/13, 105, 20, 15, 1, 8
2019/6/14, 46, 27, 10, , 7
2019/6/15, 52, 46, 14, , 8
2019/6/16, 94, 58, 16, 1, 8
2019/6/17, 107, 51, 20, , 9
2019/6/18, 118, 38, 14, , 5
2019/6/19, 74, 76, 6, 1, 15
2019/6/20, 112, 84, 10, 1, 17
2019/6/21, 161, 84, 11, 1, 6
2019/6/22, 153, 79, 14, 5, 11
2019/6/23, 159, 80, 10, 1, 16
2019/6/24, 152, 73, 15, 1, 13
2019/6/25, 162, 62, 13, 1, 5
2019/6/26, 143, 78, 7, 1, 10
2019/6/27, 145, 100, 4, 1, 12
2019/6/28, 164, 103, 2, 1, 14
2019/6/29, 171, 78, 12, 1, 4
2019/6/30, 155, 39, 10, 1, 6
2019/7/1, 87, 54, 7, 1, 9
2019/1/2, 55, 61, 25, 7, 6
2019/1/3, 29, 62, 38, 10, 12
2019/1/4, 34, 56, 41, 7, 7
2019/1/5, 51, 54, 28, 7, 9
2019/1/6, 76, 36, 20, 7, 7
2019/1/7, 51, 37, 17, 7, 7
2019/1/8, 34, 30, 26, 7, 7
2019/1/9, 23, 35, 18, 7, 8
2019/1/10, 23, 36, 29, 7, 7
2019/1/11, 26, 39, 24, 7, 7
2019/1/12, 31, 35, 19, 7, 8
2019/1/13, 26, 27, 22, 7, 8
2019/1/14, 17, 33, 22, 7, 8
2019/1/15, 25, 40, 32, 7, 8
2019/1/16, 34, 43, 38, 12, 15
2019/1/17, 42, 44, 28, 8, 10
2019/1/18, 30, 56, 40, 8, 24
2019/1/19, 45, 52, 26, 8, 4
2019/1/20, 57, 42, 26, 7, 3
2019/1/21, 48, 43, 33, 8, 3
2019/1/22, 48, 46, 46, 10, 7
2019/1/23, 37, 50, 34, 6, 3
2019/1/25, 49, 52, 45, 8, 5
2019/1/26, 54, 55, 38, 8, 5
2019/1/27, 51, 48, 35, 8, 4
2019/1/28, 44, 46, 34, 8, 4
2019/1/29, 38, 49, 39, 9, 9
2019/1/30, 46, 51, 31, 6, 4
2019/1/31, 47, 54, 30, 7, 4
2019/2/1, 40, 58, 41, 7, 6
2019/2/2, 40, 56, 34, 4, 6
2019/2/3, 58, 48, 30, 5, 6
2019/2/4, 48, 47, 32, 5, 5
2019/2/5, 47, 58, 40, 8, 11
2019/2/6, 53, 66, 20, 4, 6
2019/2/7, 65, 62, 15, 4, 6
2019/2/8, 64, 56, 19, 4, 5
2019/2/9, 58, 54, 19, 4, 5
2019/2/10, 52, 51, 15, 4, 5
2019/2/11, 62, 47, 5, 4, 5
2019/2/12, 59, 47, 13, 4, 5
2019/2/13, 40, 43, 41, 7, 19
2019/2/14, 30, 51, 38, 6, 6
2019/2/15, 40, 54, 32, 5, 7
2019/2/16, 58, 47, 19, 4, 5
2019/2/17, 51, 51, 37, 5, 6
2019/2/18, 69, 53, 39, 5, 6
2019/2/19, 63, 43, 42, 8, 11
2019/2/20, 62, 9, 25, 5, 6
2019/2/21, 45, 2, 17, 5, 6
2019/2/22, 27, 19, 27, 5, 6
2019/2/23, 35, 38, 24, 5, 6
2019/2/24, 9, 37, 25, 5, 5
2019/2/25, 6, 44, 41, 5, 6
2019/2/26, 10, 56, 31, 11, 26
2019/2/27, 64, 58, 38, 5, 6
2019/2/28, 59, 51, 32, 5, 6
2019/3/1, 53, 48, 35, 5, 7
2019/3/2, 47, 52, 32, 4, 7
2019/3/3, 51, 41, 25, 4, 6
2019/3/4, 45, 41, 32, 7, 10
2019/3/5, 41, 47, 24, 5, 6
2019/3/6, 32, 54, 29, 5, 6
2019/3/7, 41, 44, 24, 5, 6
2019/3/8, 29, 44, 26, 4, 6
2019/3/9, 27, 44, 26, 4, 6
2019/3/10, 37, 44, 23, 3, 6
2019/3/11, 39, 51, 28, 3, 7
2019/3/12, 41, 62, 45, 6, 9
2019/3/13, 51, 58, 33, 5, 6
2019/3/14, 53, 53, 28, 5, 6
2019/3/15, 43, 53, 29, 5, 7
2019/3/16, 43, 48, 28, 5, 6
2019/3/17, 44, 39, 31, 5, 6
2019/3/18, 36, 67, 24, 5, 6
2019/3/19, 39, 66, 21, 5, 5
2019/3/20, 38, 59, 39, 7, 12
2019/3/21, 38, 63, 42, 5, 9
2019/3/22, 62, 68, 30, 5, 9
2019/3/23, 74, 61, 31, 5, 9
2019/3/24, 69, 51, 31, 5, 9
2019/3/25, 63, 53, 36, 5, 9
2019/3/26, 59, 56, 30, 7, 16
2019/3/27, 55, 50, 24, 4, 11
2019/3/28, 50, 48, 30, 4, 9
2019/3/29, 44, 53, 34, 4, 11
2019/3/30, 59, 69, 27, 4, 12
2019/3/31, 78, 51, 26, 4, 10
2019/4/1, 83, 39, 31, 4, 10
2018/10/2, 24, 22, 17, 9, 18
2018/10/3, 42, 33, 13, 5, 12
2018/10/4, 56, 45, 8, 5, 14
2018/10/5, 73, 41, 5, 4, 13
2018/10/6, 60, 41, 12, 4, 13
2018/10/7, 61, 32, 5, 4, 13
2018/10/8, 58, 20, 5, 4, 12
2018/10/9, 42, 15, 10, 4, 11
2018/10/10, 26, 28, 26, 8, 18
2018/10/11, 34, 40, 4, 5, 13
2018/10/12, 72, 34, 6, 4, 11
2018/10/13, 52, 34, 11, 4, 11
2018/10/14, 57, 34, 2, 4, 11
2018/10/15, 61, 27, , 5, 11
2018/10/16, 44, 21, 18, 5, 11
2018/10/17, 22, 26, 3, 4, 12
2018/10/18, 33, 28, 6, 4, 11
2018/10/19, 30, 25, 1, 8, 18
2018/10/20, 24, 27, , 4, 11
2018/10/21, 25, 27, , 4, 11
2018/10/22, 24, 28, 8, 7, 15
2018/10/23, 20, 39, 25, 3, 11
2018/10/24, 36, 33, 26, 3, 10
2018/10/25, 41, 25, 29, 3, 11
2018/10/26, 34, 29, 34, 3, 11
2018/10/27, 32, 35, 9, 3, 11
2018/10/28, 33, 37, , 3, 12
2018/10/29, 55, 20, 20, 5, 11
2018/10/30, 30, 12, 15, 3, 4
2018/10/31, 11, 17, 24, 3, 4
2018/11/1, 19, 30, 10, 3, 6
2018/11/2, 29, 35, 15, 3, 5
2018/11/3, 55, 20, 23, 3, 4
2018/11/4, 29, 13, 24, 3, 3
2018/11/5, 22, 22, 35, 3, 3
2018/11/6, 16, 29, 27, 3, 4
2018/11/7, 22, 32, 35, 4, 4
2018/11/8, 26, 37, 37, 7, 13
2018/11/9, 37, 35, 29, 3, 4
2018/11/10, 37, 28, 15, 3, 5
2018/11/11, 27, 21, 18, 3, 4
2018/11/12, 15, 20, 18, 3, 4
2018/11/13, 14, 23, 17, 2, 4
2018/11/14, 14, 23, 27, 3, 4
2018/11/15, 24, 22, 29, 6, 8
2018/11/16, 24, 23, 32, 5, 4
2018/11/17, 21, 20, 20, 5, 4
2018/11/18, 14, 21, 27, 5, 4
2018/11/19, 13, 27, 31, 6, 4
2018/11/20, 16, 34, 34, 5, 4
2018/11/21, 28, 34, 28, 5, 4
2018/11/22, 28, 33, 31, 5, 4
2018/11/23, 26, 33, 21, 8, 8
2018/11/24, 25, , , , 
2018/11/27, 31, 41, 47, 5, 4
2018/11/28, 39, 47, 32, 6, 3
2018/11/29, 49, 42, 33, 8, 9
2018/11/30, 42, 41, 24, 5, 4
2018/12/1, 42, 43, 26, 5, 4
2018/12/2, 47, 36, 26, 5, 4
2018/12/3, 45, 39, 23, 5, 3
2018/12/4, 38, 35, 23, 8, 9
2018/12/5, 31, 40, 29, 5, 5
2018/12/6, 38, 47, 37, 6, 4
2018/12/7, 51, 44, 22, 5, 5
2018/12/8, 52, 33, 23, 5, 4
2018/12/9, 41, 26, 29, 5, 4
2018/12/10, 26, 33, 40, 8, 9
2018/12/11, 25, 31, 24, 5, 4
2018/12/12, 22, 31, 29, 5, 4
2018/12/13, 21, , 20, 5, 3
2018/12/14, 22, 28, 26, 5, 3
2018/12/15, 21, 37, 32, 6, 4
2018/12/16, 31, 38, 33, 6, 5
2018/12/17, 56, 35, 26, 6, 6
2018/12/18, 35, 45, 41, 8, 11
2018/12/19, 41, 48, 27, 6, 6
2018/12/20, 55, 40, 24, 6, 6
2018/12/21, 48, 43, 23, 6, 6
2018/12/22, 40, 39, 19, 6, 6
2018/12/23, 48, 35, 20, 6, 11
2018/12/24, 51, 40, 18, 6, 9
2018/12/25, 52, 35, 19, 6, 7
2018/12/26, 54, 35, 43, 8, 11
2018/12/27, 45, 38, 20, 7, 7
2018/12/28, 35, 38, 40, 7, 6
2018/12/29, 34, 39, 21, 6, 6
2018/12/30, 30, 32, 15, 7, 6
2018/12/31, 20, , , , 
2018/7/2, 150, 46, , , 
2018/7/3, 85, 54, , , 
2018/7/4, 107, 48, , , 
2018/7/5, 103, 23, , , 
2018/7/6, 42, 36, , , 
2018/7/7, 53, 51, , , 
2018/7/8, 106, 53, , , 
2018/7/9, 84, 60, , , 
2018/7/10, 125, 50, , , 
2018/7/11, 105, 58, , , 
2018/7/12, 97, 69, , , 
2018/7/13, 140, 78, , , 
2018/7/14, 151, 72, , , 
2018/7/15, 149, 45, , , 
2018/7/16, 91, 26, , , 
2018/7/17, 57, 37, , , 
2018/7/18, 67, 45, , , 
2018/7/19, 74, 67, , , 
2018/7/20, 136, 68, , , 
2018/7/21, 151, 81, , , 
2018/7/22, 153, 66, , , 
2018/7/23, 156, 63, , , 
2018/7/24, 87, 89, , , 
2018/7/25, 159, 106, , , 
2018/7/26, 164, 101, , , 
2018/7/27, 175, 77, , , 
2018/7/28, 150, 70, , , 
2018/7/29, 148, 67, , , 
2018/7/30, 146, 63, , , 
2018/7/31, 142, 63, , , 
2018/8/1, 123, 70, , , 
2018/8/2, 146, 67, , , 
2018/8/3, 154, 71, , , 
2018/8/4, 153, 66, , , 
2018/8/5, 141, 75, , , 
2018/8/6, 144, 97, , , 
2018/8/7, 165, 58, , , 
2018/8/8, 121, 39, , , 
2018/8/9, 58, 64, , , 
2018/8/10, 104, 70, , , 
2018/8/11, 143, 71, , , 
2018/8/12, 151, 65, , , 
2018/8/13, 127, 40, , , 
2018/8/14, 88, 39, , , 
2018/8/15, 52, 54, , , 
2018/8/16, 90, 57, , , 
2018/8/17, 84, 63, , , 
2018/8/18, 117, 47, , , 
2018/8/19, 108, 26, , , 
2018/8/20, 47, 58, , , 
2018/8/22, 101, 57, , , 
2018/8/23, 98, 53, 12, 4, 13
2018/8/24, 121, 47, 14, 5, 15
2018/8/25, 118, 40, 18, 5, 14
2018/8/26, 76, 44, 14, 5, 15
2018/8/27, 91, 31, 7, 6, 13
2018/8/28, 70, 39, 11, 4, 11
2018/8/29, 72, 53, 26, 5, 14
2018/8/30, 95, 62, 10, 8, 19
2018/8/31, 135, 45, 12, 4, 13
2018/9/1, 81, 45, 17, 4, 13
2018/9/2, 86, 35, 17, 5, 12
2018/9/3, 74, 40, 15, 5, 12
2018/9/4, 61, 46, 16, 7, 13
2018/9/5, 67, 50, 11, 4, 12
2018/9/6, 58, 53, 29, 9, 16
2018/9/7, 92, 41, 14, 5, 14
2018/9/8, 66, 43, 16, 5, 15
2018/9/9, 78, 51, 21, 6, 14
2018/9/10, 83, 47, 23, 8, 14
2018/9/11, 67, 47, 21, 5, 12
2018/9/12, 61, 52, 19, 7, 19
2018/9/13, 69, 51, 20, 4, 14
2018/9/14, 72, 48, 18, 4, 14
2018/9/15, 66, 39, 9, 4, 13
2018/9/16, 71, 26, 21, 4, 13
2018/9/17, 62, 41, 8, 4, 15
2018/9/18, 62, 35, 16, 4, 14
2018/9/19, 80, 28, 10, 4, 16
2018/9/20, 50, 58, 4, 5, 22
2018/9/21, 90, 54, 16, 8, 24
2018/9/22, 121, 17, 12, 4, 12
2018/9/23, 34, 13, 20, 4, 11
2018/9/24, 20, 21, 23, 4, 12
2018/9/25, 23, 37, 7, 8, 18
2018/9/26, 56, 49, 4, 5, 15
2018/9/27, 78, 46, 6, 5, 15
2018/9/28, 65, 37, 2, 4, 15
2018/9/29, 71, 14, 5, 4, 13
2018/9/30, 36, 15, 8, 4, 12
2018/10/1, 36, 15, 10, 4, 11
2018/4/2, 44, 31, , , 
2018/4/3, 48, 33, , , 
2018/4/4, 67, 44, , , 
2018/4/5, 106, 48, , , 
2018/4/6, 65, 44, , , 
2018/4/7, 55, 48, , , 
2018/4/8, 56, 49, , , 
2018/4/9, 52, 37, , , 
2018/4/10, 37, 38, , , 
2018/4/11, 39, 41, , , 
2018/4/12, 29, 33, , , 
2018/4/13, 17, 43, , , 
2018/4/14, 51, 43, , , 
2018/4/15, 58, 45, , , 
2018/4/16, 70, 46, , , 
2018/4/17, 71, 41, , , 
2018/4/18, 68, 46, , , 
2018/4/19, 62, 54, , , 
2018/4/20, 72, 54, , , 
2018/4/21, 77, 55, , , 
2018/4/22, 84, 45, , , 
2018/4/23, 75, 37, , , 
2018/4/24, 51, 51, , , 
2018/4/25, 65, 58, , , 
2018/4/26, 76, 61, , , 
2018/4/27, 64, 51, , , 
2018/4/28, 60, 57, , , 
2018/4/29, 70, 55, , , 
2018/4/30, 81, 55, , , 
2018/5/1, 83, 62, , , 
2018/5/2, 102, 53, , , 
2018/5/3, 72, 52, , , 
2018/5/4, 63, 61, , , 
2018/5/5, 74, 62, , , 
2018/5/6, 117, 41, , , 
2018/5/7, 70, 37, , , 
2018/5/8, 47, 42, , , 
2018/5/9, 63, 55, , , 
2018/5/10, 61, 54, , , 
2018/5/11, 100, 68, , , 
2018/5/12, 91, 65, , , 
2018/5/13, 96, 59, , , 
2018/5/14, 78, 58, , , 
2018/5/15, 77, 56, , , 
2018/5/16, 73, 62, , , 
2018/5/17, 78, 58, , , 
2018/5/18, 87, 46, , , 
2018/5/19, 64, 58, , , 
2018/5/20, 74, 62, , , 
2018/5/21, 112, 45, , , 
2018/5/22, 78, 54, , , 
2018/5/23, 80, 75, , , 
2018/5/24, 120, 92, , , 
2018/5/25, 148, 97, , , 
2018/5/26, 150, 93, , , 
2018/5/27, 149, 87, , , 
2018/5/28, 162, 84, , , 
2018/5/29, 157, 52, , , 
2018/5/31, 40, 39, , , 
2018/6/1, 59, 63, , , 
2018/6/2, 115, 77, , , 
2018/6/3, 153, 73, , , 
2018/6/4, 161, 66, , , 
2018/6/5, 110, 93, , , 
2018/6/6, 156, 83, , , 
2018/6/7, 172, 59, , , 
2018/6/8, 106, 92, , , 
2018/6/9, 151, 82, , , 
2018/6/10, 155, 30, , , 
2018/6/11, 61, 33, , , 
2018/6/12, 30, 51, , , 
2018/6/13, 152, 37, , , 
2018/6/15, 118, 71, , , 
2018/6/16, 150, 74, , , 
2018/6/17, 153, 74, , , 
2018/6/18, 155, 76, , , 
2018/6/19, 155, 60, , , 
2018/6/20, 145, 52, , , 
2018/6/21, 139, 42, , , 
2018/6/22, 102, 52, , , 
2018/6/23, 106, 57, , , 
2018/6/24, 137, 73, , , 
2018/6/25, 151, 83, , , 
2018/6/26, 160, 78, , , 
2018/6/27, 167, 69, , , 
2018/6/28, 155, 51, , , 
2018/6/29, 114, 61, , , 
2018/6/30, 96, 68, , , 
2018/7/1, 154, 61, , , 
2018/1/2, 29, 24, , , 
2018/1/3, 18, 24, , , 
2018/1/4, 15, 21, , , 
2018/1/5, 10, 24, , , 
2018/1/6, 8, 31, , , 
2018/1/7, 9, 35, , , 
2018/1/8, 32, 28, , , 
2018/1/9, 26, 29, , , 
2018/1/10, 22, 34, , , 
2018/1/11, 28, 30, , , 
2018/1/12, 25, 28, , , 
2018/1/13, 19, 25, , , 
2018/1/14, 18, 26, , , 
2018/1/15, 25, 20, , , 
2018/1/16, 15, 27, , , 
2018/1/17, 18, 33, , , 
2018/1/18, 24, 36, , , 
2018/1/19, 17, 40, , , 
2018/1/20, 25, 30, , , 
2018/1/21, 23, 24, , , 
2018/1/22, 21, 31, , , 
2018/1/23, 30, 30, , , 
2018/1/24, 32, 36, , , 
2018/1/25, 27, 38, , , 
2018/1/26, 12, 34, , , 
2018/1/27, 6, 34, , , 
2018/1/28, 7, 13, , , 
2018/1/29, 22, 8, , , 
2018/1/30, 45, 16, , , 
2018/1/31, 44, 37, , , 
2018/2/1, 38, 45, , , 
2018/2/2, 47, 43, , , 
2018/2/3, 53, 39, , , 
2018/2/4, 52, 31, , , 
2018/2/5, 49, 29, , , 
2018/2/6, 44, 31, , , 
2018/2/7, 43, 36, , , 
2018/2/8, 40, 41, , , 
2018/2/9, 43, 52, , , 
2018/2/10, 37, 47, , , 
2018/2/11, 28, 35, , , 
2018/2/12, 38, 39, , , 
2018/2/13, 35, 50, , , 
2018/2/14, 51, 44, , , 
2018/2/15, 51, 39, , , 
2018/2/16, 50, 44, , , 
2018/2/17, 51, 42, , , 
2018/2/18, 50, 27, , , 
2018/2/19, 34, 23, , , 
2018/2/20, 23, 28, , , 
2018/2/21, 27, 29, , , 
2018/2/22, 27, 35, , , 
2018/2/23, 33, 30, , , 
2018/2/24, 31, 27, 12, 3, 6
2018/2/25, 25, 21, 26, 2, 6
2018/2/26, 22, 30, 30, 2, 6
2018/3/3, 48, 30, , , 
2018/3/4, 38, 30, , , 
2018/3/5, 32, 37, , , 
2018/3/6, 36, 49, , , 
2018/3/7, 42, 46, , , 
2018/3/8, 56, 38, , , 
2018/3/9, 54, 38, , , 
2018/3/10, 45, 34, , , 
2018/3/11, 44, 33, , , 
2018/3/12, 31, 36, , , 
2018/3/13, 23, 39, , , 
2018/3/14, 28, 44, , , 
2018/3/15, 41, 51, , , 
2018/3/16, 59, 40, , , 
2018/3/17, 48, 32, , , 
2018/3/18, 37, 17, , , 
2018/3/19, 19, 21, , , 
2018/3/20, 21, 29, , , 
2018/3/21, 41, 23, , , 
2018/3/22, 54, 27, , , 
2018/3/23, 38, 23, , , 
2018/3/24, 27, 24, , , 
2018/3/25, 26, 30, , , 
2018/3/26, 42, 31, , , 
2018/3/27, 37, 37, , , 
2018/3/28, 46, 51, , , 
2018/3/29, 63, 51, , , 
2018/3/30, 66, 43, , , 
2018/3/31, 57, 29, , , 
2018/4/1, 54, 29, , , 
2017/10/2, 60, 27, , , 
2017/10/3, 16, 39, , , 
2017/10/4, 52, 30, , , 
2017/10/5, 35, 19, , , 
2017/10/6, 22, 27, , , 
2017/10/7, 17, 28, , , 
2017/10/8, 28, 16, , , 
2017/10/9, 14, 15, , , 
2017/10/10, 9, 18, , , 
2017/10/11, 8, 20, , , 
2017/10/12, 10, 36, , , 
2017/10/13, 18, 39, , , 
2017/10/14, 34, 36, , , 
2017/10/15, 33, 37, , , 
2017/10/16, 34, 30, , , 
2017/10/17, 29, 40, , , 
2017/10/18, 25, 35, , , 
2017/10/19, 31, 34, , , 
2017/10/20, 12, 40, , , 
2017/10/21, 23, 41, , , 
2017/10/22, 48, 35, , , 
2017/10/23, 29, 30, , , 
2017/10/24, 18, 33, , , 
2017/10/25, 15, 35, , , 
2017/10/26, 17, 33, , , 
2017/10/27, 16, 30, , , 
2017/10/28, 21, 18, , , 
2017/10/29, 12, 12, , , 
2017/10/30, 5, 19, , , 
2017/10/31, 6, 27, , , 
2017/11/1, 15, 31, , , 
2017/11/2, 19, 29, , , 
2017/11/4, 35, 25, , , 
2017/11/5, 16, 23, , , 
2017/11/6, 21, 20, , , 
2017/11/7, 10, 25, , , 
2017/11/8, 23, 25, , , 
2017/11/9, 18, 23, , , 
2017/11/10, 15, 33, , , 
2017/11/11, 14, 33, , , 
2017/11/12, 22, 28, , , 
2017/11/13, 17, 26, , , 
2017/11/14, 18, 28, , , 
2017/11/15, 15, 32, , , 
2017/11/16, 10, 30, , , 
2017/11/17, 6, 35, , , 
2017/11/18, 6, 32, , , 
2017/11/19, 7, 27, , , 
2017/11/20, 12, 24, , , 
2017/11/21, 11, 30, , , 
2017/11/22, 19, 34, , , 
2017/11/24, 21, 30, , , 
2017/11/25, 18, 37, , , 
2017/11/26, 24, 35, , , 
2017/11/27, 29, 33, , , 
2017/11/28, 21, 29, , , 
2017/11/29, 19, 33, , , 
2017/11/30, 20, 42, , , 
2017/12/1, 37, 42, , , 
2017/12/2, 40, 34, , , 
2017/12/3, 30, 24, , , 
2017/12/4, 19, 30, , , 
2017/12/5, 20, 31, , , 
2017/12/6, 31, 31, , , 
2017/12/7, 26, 32, , , 
2017/12/8, 29, 29, , , 
2017/12/9, 30, 31, , , 
2017/12/10, 21, 33, , , 
2017/12/11, 17, 37, , , 
2017/12/12, 27, 22, , , 
2017/12/13, 20, 20, , , 
2017/12/14, 12, 36, , , 
2017/12/15, 15, 36, , , 
2017/12/16, 12, 29, , , 
2017/12/17, 13, 25, , , 
2017/12/18, 13, 32, , , 
2017/12/19, 14, 36, , , 
2017/12/20, 23, 38, , , 
2017/12/21, 20, 34, , , 
2017/12/22, 23, 36, , , 
2017/12/23, 18, 31, , , 
2017/12/24, 12, 26, , , 
2017/12/25, 12, 22, , , 
2017/12/26, 13, 20, , , 
2017/12/27, 8, 26, , , 
2017/12/28, 9, 30, , , 
2017/12/29, 14, 31, , , 
2017/12/30, 19, 32, , , 
2017/12/31, 25, 24, , , 
2018/1/1, 20, 24, , , 
2017/7/2, 96, 63, , , 
2017/7/3, 131, 44, , , 
2017/7/4, 84, 46, , , 
2017/7/5, 81, 60, , , 
2017/7/6, 126, 83, , , 
2017/7/7, 150, 71, , , 
2017/7/8, 121, 83, , , 
2017/7/9, 113, 76, , , 
2017/7/10, 151, 59, , , 
2017/7/11, 63, 99, , , 
2017/7/12, 139, 91, , , 
2017/7/13, 149, 73, , , 
2017/7/14, 142, 63, , , 
2017/7/15, 105, 52, , , 
2017/7/16, 71, 55, , , 
2017/7/17, 82, 63, , , 
2017/7/18, 83, 75, , , 
2017/7/19, 121, 74, , , 
2017/7/20, 110, 79, , , 
2017/7/21, 121, 67, , , 
2017/7/22, 105, 54, , , 
2017/7/23, 77, 48, , , 
2017/7/24, 80, 34, , , 
2017/7/25, 49, 48, , , 
2017/7/26, 63, 53, , , 
2017/7/27, 105, 60, , , 
2017/7/28, 95, 61, , , 
2017/7/29, 129, 37, , , 
2017/7/30, 65, 43, , , 
2017/7/31, 69, 70, , , 
2017/8/1, 113, 78, , , 
2017/8/2, 153, 72, , , 
2017/8/3, 150, 72, , , 
2017/8/4, 132, 67, , , 
2017/8/5, 151, 75, , , 
2017/8/6, 158, 66, , , 
2017/8/7, 157, 62, , , 
2017/8/8, 109, 70, , , 
2017/8/9, 142, 55, , , 
2017/8/10, 131, 30, , , 
2017/8/11, 46, 26, , , 
2017/8/12, 44, 49, , , 
2017/8/13, 72, 50, , , 
2017/8/14, 97, 35, , , 
2017/8/15, 50, 38, , , 
2017/8/16, 82, 42, , , 
2017/8/17, 51, 60, , , 
2017/8/18, 100, 58, , , 
2017/8/19, 87, 48, , , 
2017/8/20, 63, 211, , , 
2017/8/21, 70, 63, , , 
2017/8/22, 96, 44, , , 
2017/8/23, 105, 47, , , 
2017/8/24, 63, 41, , , 
2017/8/25, 77, 43, , , 
2017/8/26, 73, 55, , , 
2017/8/27, 112, 50, , , 
2017/8/28, 147, 39, , , 
2017/8/29, 75, 21, , , 
2017/8/30, 39, 58, , , 
2017/8/31, 48, 67, , , 
2017/9/1, 87, 44, , , 
2017/9/2, 55, 54, , , 
2017/9/3, 28, 98, , , 
2017/9/4, 24, 723, , , 
2017/9/5, 39, 13, , , 
2017/9/6, 58, , , , 
2017/9/11, 62, 47, , , 
2017/9/12, 71, 52, , , 
2017/9/13, 93, 35, , , 
2017/9/14, 42, 29, , , 
2017/9/15, 37, 42, , , 
2017/9/16, 30, 57, , , 
2017/9/17, 76, 48, , , 
2017/9/18, 66, 34, , , 
2017/9/19, 54, 25, , , 
2017/9/20, 43, 25, , , 
2017/9/21, 24, 33, , , 
2017/9/22, 32, 48, , , 
2017/9/23, 52, 50, , , 
2017/9/24, 60, 33, , , 
2017/9/25, 28, 39, , , 
2017/9/26, 29, 47, , , 
2017/9/27, 50, 56, , , 
2017/9/28, 56, 51, , , 
